"Name" "Score" "freq_dw"
"PPT2-EGFL8" "PPT2-EGFL8" 0.0867930383624699 NA
"RP11-977B10.2" "RP11-977B10.2" 0.0867930383624699 NA
"FKBP3" "FKBP3" 0.0867930383624699 1
"RP11-192H23.4" "RP11-192H23.4" 0.0869313659905742 NA
"TRMT11" "TRMT11" 0.0871099642533789 NA
"AC083884.8" "AC083884.8" 0.0871099642533789 3
"PRPF4B" "PRPF4B" 0.0871213207567175 NA
"KIAA2026" "KIAA2026" 0.0874011094665901 NA
"FPGT" "FPGT" 0.0900952397668424 4
"PILRB" "PILRB" 0.0900952397668424 NA
"CENPQ" "CENPQ" 0.0902576731965709 1
"ZMAT1" "ZMAT1" 0.0906915405710043 NA
"THOC2" "THOC2" 0.0908122157404234 NA
"RP5-1158E12.3" "RP5-1158E12.3" 0.0911009783481051 NA
"XXbac-BPG283O16.9" "XXbac-BPG283O16.9" 0.0916805988749269 NA
"ZFPM2" "ZFPM2" 0.0923938587755864 NA
"KIAA1033" "KIAA1033" 0.0926392063464506 NA
"CHMP4BP1" "CHMP4BP1" 0.0928850966013646 3
"RP11-192M23.1" "RP11-192M23.1" 0.0930875650944082 NA
"RAP1AP" "RAP1AP" 0.0931315305001938 NA
"RLF" "RLF" 0.0937313884584991 NA
"PNPLA7" "PNPLA7" 0.0942381033393685 NA
"CCDC191" "CCDC191" 0.0946208975006186 1
"LIN54" "LIN54" 0.0946311553879766 NA
"FBXL8" "FBXL8" 0.0946311553879766 1
"COL9A2" "COL9A2" 0.0946311553879766 4
"HSD17B7P2" "HSD17B7P2" 0.0946311553879766 3
"CCDC112" "CCDC112" 0.0948718707178741 1
"LA16c-380H5.3" "LA16c-380H5.3" 0.0951226884761434 NA
"CTA-315H11.2" "CTA-315H11.2" 0.0955168096937326 1
"RP11-527J8.1" "RP11-527J8.1" 0.0955168096937326 NA
"AC009404.2" "AC009404.2" 0.0958784596834815 2
"AC114730.11" "AC114730.11" 0.0959704423184314 1
"DYNC2H1" "DYNC2H1" 0.096117656738927 1
"RP13-554M15.2" "RP13-554M15.2" 0.0965703928838783 NA
"PUM3" "PUM3" 0.0965703928838783 NA
"RP11-97C16.1" "RP11-97C16.1" 0.0966392282555986 NA
"UGGT2" "UGGT2" 0.0970243081310858 NA
"TMEM243" "TMEM243" 0.0970990370048141 NA
"HGFAC" "HGFAC" 0.097138487936937 4
"NSRP1" "NSRP1" 0.0973279646438031 NA
"ARID4A" "ARID4A" 0.0976614056754227 1
"CEP112" "CEP112" 0.0979374434928623 1
"RP11-326C3.2" "RP11-326C3.2" 0.0981472343276389 NA
"TPP2" "TPP2" 0.098289248978057 NA
"RP11-54H7.4" "RP11-54H7.4" 0.0985442066712955 NA
"RP11-830F9.7" "RP11-830F9.7" 0.0985498176156119 NA
"BCL2L15" "BCL2L15" 0.0993414766084962 5
"HLA-V" "HLA-V" 0.0994738271699676 1
"DOC2A" "DOC2A" 0.100689193673033 1
"MIR221" "MIR221" 0.101341572233212 NA
"MLLT4-AS1" "MLLT4-AS1" 0.101970031837834 NA
"ZNF37BP" "ZNF37BP" 0.102373420463574 NA
"RP11-55K13.1" "RP11-55K13.1" 0.10246061246858 NA
"RP11-536C5.7" "RP11-536C5.7" 0.10246061246858 NA
"KIAA1024" "KIAA1024" 0.10246061246858 NA
"AC022154.7" "AC022154.7" 0.10246061246858 1
"ZNF354B" "ZNF354B" 0.102918262964445 NA
"CUL2" "CUL2" 0.10311507852505 1
"CTD-2537I9.12" "CTD-2537I9.12" 0.103235822339858 1
"C1orf27" "C1orf27" 0.103554124775796 1
"AC058791.1" "AC058791.1" 0.10433771574679 1
"ETAA1" "ETAA1" 0.104513501821984 3
"ODF2L" "ODF2L" 0.104527629024865 NA
"USP53" "USP53" 0.10534513414528 NA
"KLK14" "KLK14" 0.105479607388113 NA
"JRKL" "JRKL" 0.105554721055322 NA
"HSF4" "HSF4" 0.105803143122742 2
"AKR7A2P1" "AKR7A2P1" 0.106298945914612 3
"RP11-213G2.3" "RP11-213G2.3" 0.10677826794233 NA
"CTD-2555A7.2" "CTD-2555A7.2" 0.106802314377092 5
"MFNG" "MFNG" 0.107138932576043 NA
"RP11-45M22.3" "RP11-45M22.3" 0.108036949040237 NA
