"Name"	"Score"	"freq_up"
"ABCA10"	"ABCA10"	1	2
"PCED1B"	"PCED1B"	1	1
"RP11-338N10.3"	"RP11-338N10.3"	1	3
"CXCL8"	"CXCL8"	1	1
"AC004231.2"	"AC004231.2"	1	2
"RP11-490M8.1"	"RP11-490M8.1"	1	3
"MIR1285-1"	"MIR1285-1"	1	2
"CTB-131B5.5"	"CTB-131B5.5"	1	2
"OLFML3"	"OLFML3"	1	1
"SOAT2"	"SOAT2"	1	1
"SERPINC1"	"SERPINC1"	1	1
"RP11-881L2.1"	"RP11-881L2.1"	1	1
"SLA2"	"SLA2"	1	1
"RP11-166O4.4"	"RP11-166O4.4"	1	1
"RP11-507K13.6"	"RP11-507K13.6"	1	1
"AC009495.3"	"AC009495.3"	1	1
"ZAP70"	"ZAP70"	1	1
"MMP21"	"MMP21"	1	1
"IGFBP5"	"IGFBP5"	1	1
"RP11-130F10.1"	"RP11-130F10.1"	1	1
"MAST4"	"MAST4"	1	1
"SOCS5P2"	"SOCS5P2"	1	3
"CTD-2062F14.3"	"CTD-2062F14.3"	1	2
"CATIP"	"CATIP"	1	1
"AC007040.11"	"AC007040.11"	1	2
"SLCO1B1"	"SLCO1B1"	1	1
"LMOD3"	"LMOD3"	1	2
"KLK11"	"KLK11"	1	2
"RP11-266L9.6"	"RP11-266L9.6"	1	1
"FXYD4"	"FXYD4"	1	1
"LURAP1L"	"LURAP1L"	1	2
"RASEF"	"RASEF"	1	1
"AC007319.1"	"AC007319.1"	1	2
"SCEL"	"SCEL"	1	1
"SLCO1B7"	"SLCO1B7"	1	2
"TP53AIP1"	"TP53AIP1"	1	3
"OR5BA1P"	"OR5BA1P"	1	1
"C20orf202"	"C20orf202"	1	1
"RIMS2"	"RIMS2"	1	1
"RP11-47I22.2"	"RP11-47I22.2"	1	2
"CYP4F35P"	"CYP4F35P"	1	1
"SCN3A"	"SCN3A"	1	1
"TSSC2"	"TSSC2"	1	3
"RP11-443P15.2"	"RP11-443P15.2"	1	2
"KRT23"	"KRT23"	1	1
"ZNF660"	"ZNF660"	1	2
"DSG4"	"DSG4"	1	1
"LINC00239"	"LINC00239"	1	2
"SEC13P1"	"SEC13P1"	1	1
"RP11-20I23.10"	"RP11-20I23.10"	1	1
"A1BG-AS1"	"A1BG-AS1"	1	2
"TMPRSS11E"	"TMPRSS11E"	1	1
"RP5-881L22.5"	"RP5-881L22.5"	1	1
"MANEA-AS1"	"MANEA-AS1"	1	3
"C1orf145"	"C1orf145"	1	3
"RBMS2P1"	"RBMS2P1"	1	1
"PDE10A"	"PDE10A"	1	1
"PRDM8"	"PRDM8"	1	1
"RP11-91P24.5"	"RP11-91P24.5"	1	3
"NREP"	"NREP"	1	1
"AC090505.5"	"AC090505.5"	1	1
"RPL21P28"	"RPL21P28"	1	1
"RP11-245J9.6"	"RP11-245J9.6"	1	3
"RP11-5A19.5"	"RP11-5A19.5"	1	2
"LINC01314"	"LINC01314"	1	3
"CA3"	"CA3"	1	1
"RAB7B"	"RAB7B"	1	1
"RP11-109N23.6"	"RP11-109N23.6"	1	1
"SCIMP"	"SCIMP"	1	2
"RP11-227G15.10"	"RP11-227G15.10"	1	2
"TM4SF19"	"TM4SF19"	1	2
"ZNF419"	"ZNF419"	1	1
"ORAI3"	"ORAI3"	1	2
"FBP2"	"FBP2"	1	1
"RP11-266L9.8"	"RP11-266L9.8"	1	2
"AC074117.13"	"AC074117.13"	1	1
"LINC01125"	"LINC01125"	1	2
"MATN4"	"MATN4"	1	2
"LINC00589"	"LINC00589"	1	1
"CTD-2270P14.2"	"CTD-2270P14.2"	1	1
"SLC22A1"	"SLC22A1"	1	2
"SNRPGP2"	"SNRPGP2"	1	1
"RP11-1348G14.1"	"RP11-1348G14.1"	1	3
"CA3-AS1"	"CA3-AS1"	1	2
"RP5-1126H10.2"	"RP5-1126H10.2"	1	2
"BZRAP1-AS1"	"BZRAP1-AS1"	1	2
"KRT39"	"KRT39"	1	2
"ARVCF"	"ARVCF"	1	1
"AC007292.6"	"AC007292.6"	1	1
"RP11-231L11.3"	"RP11-231L11.3"	1	1
"MT-TC"	"MT-TC"	1	2
"MT-TR"	"MT-TR"	1	3
"FLJ38576"	"FLJ38576"	1	2
"MT-TP"	"MT-TP"	1	1
"FBLN7"	"FBLN7"	1	1
"PP14571"	"PP14571"	1	1
"CGB5"	"CGB5"	1	1
"DRD4"	"DRD4"	1	3
"CTD-2325M2.1"	"CTD-2325M2.1"	1	2
"AC007325.4"	"AC007325.4"	1	1
"RP11-785D18.3"	"RP11-785D18.3"	1	2
"CTA-963H5.5"	"CTA-963H5.5"	1	3
"RASL11B"	"RASL11B"	1	1
"AC093732.1"	"AC093732.1"	1	2
"HECW2"	"HECW2"	1	2
"AC098823.3"	"AC098823.3"	1	2
"AC000095.11"	"AC000095.11"	1	1
"TCEB1P19"	"TCEB1P19"	1	1
"RP11-358N2.2"	"RP11-358N2.2"	1	3
"RP11-203J24.9"	"RP11-203J24.9"	1	2
"MIR210HG"	"MIR210HG"	1	2
"CTC-523E23.11"	"CTC-523E23.11"	1	2
"AP001412.1"	"AP001412.1"	1	3
"FBLIM1"	"FBLIM1"	1	2
"DTX2P1-UPK3BP1-PMS2P11"	"DTX2P1-UPK3BP1-PMS2P11"	1	3
"C4orf47"	"C4orf47"	1	3
"DMRTA1"	"DMRTA1"	1	2
"RP11-15F12.1"	"RP11-15F12.1"	1	1
"LINC01554"	"LINC01554"	1	2
"RP11-554I8.2"	"RP11-554I8.2"	1	1
"RP11-309L24.4"	"RP11-309L24.4"	1	1
"ADAMTS6"	"ADAMTS6"	1	1
"RP11-268J15.5"	"RP11-268J15.5"	1	3
"RP11-396B14.2"	"RP11-396B14.2"	1	2
"SULT2B1"	"SULT2B1"	1	1
"RP11-321F8.4"	"RP11-321F8.4"	1	3
"RP11-83N9.5"	"RP11-83N9.5"	1	2
"VSIG1"	"VSIG1"	1	3
"GADD45G"	"GADD45G"	1	1
"NPIPB15"	"NPIPB15"	1	3
"STARD4-AS1"	"STARD4-AS1"	1	2
"RP5-1068E13.7"	"RP5-1068E13.7"	1	3
"LRGUK"	"LRGUK"	1	2
"RP11-783K16.14"	"RP11-783K16.14"	1	2
"MRPL23-AS1"	"MRPL23-AS1"	1	2
"GABRE"	"GABRE"	1	1
"GPER1"	"GPER1"	1	1
"ST6GALNAC2"	"ST6GALNAC2"	1	1
"MUC20P1"	"MUC20P1"	1	2
"RP11-17E13.2"	"RP11-17E13.2"	1	2
"MT-ND4"	"MT-ND4"	1	3
"TSPAN19"	"TSPAN19"	1	3
"RP1-198K11.5"	"RP1-198K11.5"	1	2
"KCNJ1"	"KCNJ1"	1	2
"AXIN2"	"AXIN2"	1	2
"CSRNP3"	"CSRNP3"	1	1
"RP11-10C24.2"	"RP11-10C24.2"	1	3
"SDCBP2"	"SDCBP2"	1	1
"CPB2"	"CPB2"	1	2
"RP11-182J1.14"	"RP11-182J1.14"	1	3
"BGLAP"	"BGLAP"	1	3
"TMEM105"	"TMEM105"	1	3
"IGSF1"	"IGSF1"	1	2
"ZNF404"	"ZNF404"	1	2
"POT1-AS1"	"POT1-AS1"	1	3
"MTCO1P12"	"MTCO1P12"	1	2
"RP13-188A5.1"	"RP13-188A5.1"	1	2
"KB-208E9.1"	"KB-208E9.1"	1	2
"C5AR1"	"C5AR1"	1	2
"PAQR6"	"PAQR6"	1	2
"DHRS12"	"DHRS12"	1	2
"RRAD"	"RRAD"	1	1
"RP11-492M23.2"	"RP11-492M23.2"	1	2
"IGFBP7"	"IGFBP7"	1	1
"RP11-93K22.6"	"RP11-93K22.6"	1	1
"LINC01481"	"LINC01481"	1	3
"SLCO1B3"	"SLCO1B3"	1	1
"RP11-188P20.3"	"RP11-188P20.3"	1	3
"MADCAM1"	"MADCAM1"	1	3
"ERICH6-AS1"	"ERICH6-AS1"	1	2
"GPR137C"	"GPR137C"	1	2
"SOWAHD"	"SOWAHD"	1	2
"DDX11L2"	"DDX11L2"	1	3
"CRABP2"	"CRABP2"	1	1
"AFAP1L2"	"AFAP1L2"	1	2
"CTD-2017F17.2"	"CTD-2017F17.2"	1	3
"AC007383.3"	"AC007383.3"	1	3
"SEMA3B"	"SEMA3B"	1	1
"VANGL2"	"VANGL2"	1	1
"ZNF426"	"ZNF426"	1	2
"ABCA11P"	"ABCA11P"	1	1
"RP11-632K20.2"	"RP11-632K20.2"	1	2
"RP11-365O16.6"	"RP11-365O16.6"	1	1
"RP4-740C4.5"	"RP4-740C4.5"	1	2
"SRPX2"	"SRPX2"	1	1
"RP5-1009E24.8"	"RP5-1009E24.8"	1	2
"NTN5"	"NTN5"	1	2
"ZNF547"	"ZNF547"	1	2
"TRPM2-AS"	"TRPM2-AS"	1	3
"RP11-464F9.22"	"RP11-464F9.22"	1	3
"TRO"	"TRO"	1	1
"ABCA17P"	"ABCA17P"	1	1
"CARD8-AS1"	"CARD8-AS1"	1	3
"PPP1R3G"	"PPP1R3G"	1	1
"RP11-297P16.3"	"RP11-297P16.3"	1	1
"CCDC146"	"CCDC146"	1	2
"RP11-46A10.5"	"RP11-46A10.5"	1	3
"RP11-496I9.1"	"RP11-496I9.1"	1	2
"MTATP6P1"	"MTATP6P1"	1	3
"UPF3BP1"	"UPF3BP1"	1	3
"GSAP"	"GSAP"	1	1
"IQGAP2"	"IQGAP2"	1	1
"THSD1"	"THSD1"	1	1
"FCGR2A"	"FCGR2A"	1	1
"RP4-568B10.1"	"RP4-568B10.1"	1	2
"SMARCE1P6"	"SMARCE1P6"	1	2
"CTD-2023N9.1"	"CTD-2023N9.1"	1	1
"ARHGAP9"	"ARHGAP9"	1	1
"RP11-7F17.5"	"RP11-7F17.5"	1	1
"ITGA10"	"ITGA10"	1	2
"NANOS1"	"NANOS1"	1	2
"RP11-309M23.1"	"RP11-309M23.1"	1	2
"ATP5A1P10"	"ATP5A1P10"	1	2
"NEK5"	"NEK5"	1	1
"AC144831.3"	"AC144831.3"	1	1
"SYTL5"	"SYTL5"	1	1
"GPCPD1"	"GPCPD1"	1	1
"HSPE1P21"	"HSPE1P21"	1	1
"AC005077.14"	"AC005077.14"	1	1
"GPR162"	"GPR162"	1	2
"AL021918.2"	"AL021918.2"	1	1
"KIAA1211L"	"KIAA1211L"	1	1
"HOXA2"	"HOXA2"	1	1
"TSNAXIP1"	"TSNAXIP1"	1	1
"CCL25"	"CCL25"	1	1
"CCDC148"	"CCDC148"	1	1
"LCN15"	"LCN15"	1	1
"POM121L9P"	"POM121L9P"	1	1
"MYO5BP2"	"MYO5BP2"	1	2
"RP11-1055B8.3"	"RP11-1055B8.3"	1	2
"TUBA3FP"	"TUBA3FP"	1	2
"RP11-100G15.7"	"RP11-100G15.7"	1	2
"RP11-401P9.4"	"RP11-401P9.4"	1	1
"RP11-1109F11.5"	"RP11-1109F11.5"	1	2
"RP11-3B12.4"	"RP11-3B12.4"	1	1
"PDE6A"	"PDE6A"	1	1
"ETV1"	"ETV1"	1	1
"RNU6-97P"	"RNU6-97P"	1	1
"SLC44A4"	"SLC44A4"	1	1
"RP11-764K9.1"	"RP11-764K9.1"	1	2
"TMEM130"	"TMEM130"	1	1
"ATP5A1P7"	"ATP5A1P7"	1	2
"RP11-15A1.9"	"RP11-15A1.9"	1	1
"RP11-95P13.1"	"RP11-95P13.1"	1	1
"RP11-377D9.3"	"RP11-377D9.3"	1	2
"RP11-712B9.5"	"RP11-712B9.5"	1	2
"PPP1R8P1"	"PPP1R8P1"	1	1
"COL28A1"	"COL28A1"	1	1
"LTK"	"LTK"	1	1
"CCT7P2"	"CCT7P2"	1	1
"ZBBX"	"ZBBX"	1	1
"RP11-119F7.5"	"RP11-119F7.5"	1	1
"CHRM5"	"CHRM5"	1	1
"SEMA3C"	"SEMA3C"	1	1
"RP11-390F4.2"	"RP11-390F4.2"	1	2
"AC007461.2"	"AC007461.2"	1	1
"CTD-2349P21.12"	"CTD-2349P21.12"	1	2
"RP11-98D18.17"	"RP11-98D18.17"	1	2
"ZNF750"	"ZNF750"	1	1
"RP4-782L23.2"	"RP4-782L23.2"	1	1
"SLC13A3"	"SLC13A3"	1	1
"RP11-406D1.2"	"RP11-406D1.2"	1	1
"RP13-941N14.1"	"RP13-941N14.1"	1	2
"CYP46A1"	"CYP46A1"	1	1
"FGFR1"	"FGFR1"	1	1
"WDR93"	"WDR93"	1	2
"FOXO1B"	"FOXO1B"	1	1
"KLRC4"	"KLRC4"	1	2
"C1orf54"	"C1orf54"	1	1
"POU5F1B"	"POU5F1B"	1	1
"RP11-620J15.3"	"RP11-620J15.3"	1	2
"NXNL2"	"NXNL2"	1	2
"ASGR1"	"ASGR1"	1	2
"ALPL"	"ALPL"	1	1
"ITGA7"	"ITGA7"	1	1
"NKD1"	"NKD1"	1	1
"RP11-546B8.3"	"RP11-546B8.3"	1	1
"NTNG2"	"NTNG2"	1	2
"RP11-316J7.4"	"RP11-316J7.4"	1	1
"RP11-54O7.2"	"RP11-54O7.2"	1	1
"RP11-13A1.2"	"RP11-13A1.2"	1	2
"CCDC40"	"CCDC40"	1	1
"SERPINI1"	"SERPINI1"	1	1
"RN7SL825P"	"RN7SL825P"	1	2
"RBFOX3"	"RBFOX3"	1	2
"RP13-401N8.1"	"RP13-401N8.1"	1	1
"RPS27AP2"	"RPS27AP2"	1	1
"SCML1"	"SCML1"	1	1
"RP11-787D11.1"	"RP11-787D11.1"	1	1
"RP11-326E7.1"	"RP11-326E7.1"	1	1
"KIAA1614-AS1"	"KIAA1614-AS1"	1	1
"PRKCG"	"PRKCG"	1	1
"RP1-67A8.3"	"RP1-67A8.3"	1	2
"RN7SL221P"	"RN7SL221P"	1	2
"PLAT"	"PLAT"	1	1
"RP11-81K2.1"	"RP11-81K2.1"	1	1
"RP11-343L5.2"	"RP11-343L5.2"	1	2
"ZEB1"	"ZEB1"	1	2
"RP13-228J13.1"	"RP13-228J13.1"	1	2
"HNRNPA1P27"	"HNRNPA1P27"	1	1
"RP11-248G5.9"	"RP11-248G5.9"	1	2
"AC005042.4"	"AC005042.4"	1	1
"RP11-227G15.9"	"RP11-227G15.9"	1	1
"ANKRD35"	"ANKRD35"	1	1
"ANGPTL6"	"ANGPTL6"	1	2
"COL24A1"	"COL24A1"	1	1
"RP11-264J4.8"	"RP11-264J4.8"	1	2
"HLA-DOA"	"HLA-DOA"	1	1
"DRC7"	"DRC7"	1	1
"CES4A"	"CES4A"	1	1
"TAS2R19"	"TAS2R19"	1	1
"CTD-2126E3.4"	"CTD-2126E3.4"	1	1
"RCBTB2"	"RCBTB2"	1	1
"MTMR9LP"	"MTMR9LP"	1	1
"TNFRSF19"	"TNFRSF19"	1	1
"IGDCC3"	"IGDCC3"	1	1
"ZNF436-AS1"	"ZNF436-AS1"	1	2
"RP11-226M10.3"	"RP11-226M10.3"	1	1
"AC004449.6"	"AC004449.6"	1	2
"AL513327.1"	"AL513327.1"	1	1
"TMPOP2"	"TMPOP2"	1	2
"RP11-396C23.4"	"RP11-396C23.4"	1	2
"RP11-452K12.7"	"RP11-452K12.7"	1	2
"MIR2117HG"	"MIR2117HG"	1	2
"LL09NC01-139C3.1"	"LL09NC01-139C3.1"	1	2
"RP11-174G6.5"	"RP11-174G6.5"	1	2
"AC068499.10"	"AC068499.10"	1	2
"AC006116.17"	"AC006116.17"	1	2
"RP11-16E12.1"	"RP11-16E12.1"	1	2
"CLDN2"	"CLDN2"	1	1
"LINC01337"	"LINC01337"	1	1
"RP11-461M2.2"	"RP11-461M2.2"	1	2
"ITGAX"	"ITGAX"	1	1
"RP11-1277A3.3"	"RP11-1277A3.3"	1	2
"AL022476.2"	"AL022476.2"	1	1
"NR2F1"	"NR2F1"	1	1
"RP11-387H17.4"	"RP11-387H17.4"	1	2
"TIE1"	"TIE1"	1	2
"TAS2R8"	"TAS2R8"	1	2
"RP11-850A17.1"	"RP11-850A17.1"	1	2
"MEGF6"	"MEGF6"	1	1
"CHI3L1"	"CHI3L1"	1	2
"RP3-512B11.3"	"RP3-512B11.3"	1	1
"RP11-390P2.4"	"RP11-390P2.4"	1	2
"DNAAF1"	"DNAAF1"	1	1
"RP11-333E1.2"	"RP11-333E1.2"	1	1
"RP11-274A11.4"	"RP11-274A11.4"	1	2
"MB21D1"	"MB21D1"	1	1
"NEBL-AS1"	"NEBL-AS1"	1	2
"AC004069.2"	"AC004069.2"	1	2
"MIR8070"	"MIR8070"	1	2
"SLC35E2B"	"SLC35E2B"	1	1
"ETV4"	"ETV4"	1	2
"EEF1DP4"	"EEF1DP4"	1	2
"CTD-3035K23.3"	"CTD-3035K23.3"	1	1
"ALOX15"	"ALOX15"	1	1
"LMO2"	"LMO2"	1	1
"MRC2"	"MRC2"	1	1
"RP11-159F24.5"	"RP11-159F24.5"	1	1
"CALY"	"CALY"	1	2
"ADAM12"	"ADAM12"	1	2
"AC083843.4"	"AC083843.4"	1	1
"RP1-310O13.7"	"RP1-310O13.7"	1	1
"CNTNAP3P2"	"CNTNAP3P2"	1	2
"ALX1"	"ALX1"	1	1
"EFHC1"	"EFHC1"	1	1
"HOXA3"	"HOXA3"	1	2
"LINC01004"	"LINC01004"	1	2
"AC008781.7"	"AC008781.7"	1	1
"LINC00665"	"LINC00665"	1	1
"NRG1"	"NRG1"	1	1
"FAM21FP"	"FAM21FP"	1	2
"DOCK11"	"DOCK11"	1	1
"GSTA4"	"GSTA4"	1	1
"RP11-314B1.2"	"RP11-314B1.2"	1	1
"RP11-390F4.6"	"RP11-390F4.6"	1	2
"ADAMTS4"	"ADAMTS4"	1	2
"TNFSF13B"	"TNFSF13B"	1	1
"KB-1980E6.3"	"KB-1980E6.3"	1	2
"FSTL5"	"FSTL5"	1	1
"RP5-1115A15.1"	"RP5-1115A15.1"	1	1
"TMC8"	"TMC8"	1	1
"RP11-333O1.1"	"RP11-333O1.1"	1	1
"SPRY3"	"SPRY3"	1	1
"MIR3186"	"MIR3186"	1	1
"RP11-426D19.1"	"RP11-426D19.1"	1	1
"C2orf81"	"C2orf81"	1	2
"RP5-1116H23.5"	"RP5-1116H23.5"	1	2
"RP5-943J3.2"	"RP5-943J3.2"	1	2
"COL4A5"	"COL4A5"	1	1
"GBAP1"	"GBAP1"	1	1
"MUC6"	"MUC6"	1	1
"RP11-1060G2.2"	"RP11-1060G2.2"	1	1
"MAP3K12"	"MAP3K12"	1	1
"PDE1C"	"PDE1C"	1	1
"SCNN1D"	"SCNN1D"	1	1
"H1FX-AS1"	"H1FX-AS1"	1	2
"RP5-1147A1.2"	"RP5-1147A1.2"	1	2
"RP11-712B9.2"	"RP11-712B9.2"	1	1
"ARHGEF25"	"ARHGEF25"	1	1
"DLG4"	"DLG4"	1	1
"PRR36"	"PRR36"	1	1
"ASB2"	"ASB2"	1	1
"CTD-2270L9.2"	"CTD-2270L9.2"	1	1
"NPIPB7"	"NPIPB7"	1	1
"MPP4"	"MPP4"	1	2
"DLX2"	"DLX2"	1	1
"AC005592.1"	"AC005592.1"	1	1
"RP4-621B10.8"	"RP4-621B10.8"	1	2
"RP5-1173A5.1"	"RP5-1173A5.1"	1	1
"NPHP1"	"NPHP1"	1	1
"HOTAIR"	"HOTAIR"	1	1
"MST1L"	"MST1L"	1	2
"TPTE2P5"	"TPTE2P5"	1	1
"RP11-244H3.1"	"RP11-244H3.1"	1	1
"AC104532.4"	"AC104532.4"	1	1
"ERICD"	"ERICD"	1	2
"FAM156B"	"FAM156B"	1	2
"RP11-575L7.4"	"RP11-575L7.4"	1	1
"MT-ND5"	"MT-ND5"	1	1
"RP11-50D16.4"	"RP11-50D16.4"	1	1
"AC090616.2"	"AC090616.2"	1	2
"CD226"	"CD226"	1	1
"RP11-120M18.5"	"RP11-120M18.5"	1	1
"RP11-585F1.6"	"RP11-585F1.6"	1	1
"RP11-97O12.7"	"RP11-97O12.7"	1	1
"ZNF587P1"	"ZNF587P1"	1	1
"RP11-488L18.3"	"RP11-488L18.3"	1	1
"SEMA3D"	"SEMA3D"	1	1
"FGF17"	"FGF17"	1	1
"FIGNL2"	"FIGNL2"	1	2
"CDKN2B-AS1"	"CDKN2B-AS1"	1	1
"MIR5697"	"MIR5697"	1	2
"RP11-118K6.3"	"RP11-118K6.3"	1	2
"SLC26A10"	"SLC26A10"	1	1
"BUD13P1"	"BUD13P1"	1	2
"RP11-757O6.6"	"RP11-757O6.6"	1	1
"RP11-78O7.2"	"RP11-78O7.2"	1	2
"PKP4"	"PKP4"	1	1
"MORN5"	"MORN5"	1	2
"RP11-245D16.4"	"RP11-245D16.4"	1	2
"MTCO3P12"	"MTCO3P12"	1	1
"C7orf57"	"C7orf57"	1	1
"BEST2"	"BEST2"	1	1
"CTB-109A12.1"	"CTB-109A12.1"	1	2
"AC024937.1"	"AC024937.1"	1	1
"CFAP43"	"CFAP43"	1	2
"TMEM59L"	"TMEM59L"	1	1
"RP11-258F1.1"	"RP11-258F1.1"	1	1
"RP5-1159O4.1"	"RP5-1159O4.1"	1	1
"CFAP65"	"CFAP65"	1	1
"PRICKLE4"	"PRICKLE4"	1	1
"RP11-439C15.4"	"RP11-439C15.4"	1	2
"RP11-203M5.6"	"RP11-203M5.6"	1	2
"BTN1A1"	"BTN1A1"	1	1
"STK36"	"STK36"	1	1
"CYTH2"	"CYTH2"	1	1
"TBC1D10C"	"TBC1D10C"	1	1
"RNF212B"	"RNF212B"	1	1
"MT-ND1"	"MT-ND1"	1	1
"AL022393.9"	"AL022393.9"	1	2
"NUPR1"	"NUPR1"	1	1
"NCAPGP1"	"NCAPGP1"	1	1
"RP11-111K18.2"	"RP11-111K18.2"	1	1
"REEP2"	"REEP2"	1	1
"CFAP69"	"CFAP69"	1	1
"RP11-395I6.3"	"RP11-395I6.3"	1	2
"RP11-20G13.5"	"RP11-20G13.5"	1	1
"DLEU7-AS1"	"DLEU7-AS1"	1	1
"DLX1"	"DLX1"	1	1
"WBP1"	"WBP1"	1	1
"FAR2P2"	"FAR2P2"	1	1
"EPOR"	"EPOR"	1	1
"CTA-223H9.9"	"CTA-223H9.9"	1	2
"CTD-2619J13.27"	"CTD-2619J13.27"	1	1
"RP11-504P24.5"	"RP11-504P24.5"	1	2
"U47924.29"	"U47924.29"	1	2
"CTD-2561J22.5"	"CTD-2561J22.5"	1	1
"CALML6"	"CALML6"	1	2
"MSX1"	"MSX1"	1	1
"RP11-250B2.5"	"RP11-250B2.5"	1	1
"PRRT2"	"PRRT2"	1	2
"RP11-666A8.12"	"RP11-666A8.12"	1	2
"MIR1255A"	"MIR1255A"	1	1
"RNF2P1"	"RNF2P1"	1	2
"AC025165.8"	"AC025165.8"	1	1
"TRPV2"	"TRPV2"	1	1
"IL17RD"	"IL17RD"	1	1
"IGFLR1"	"IGFLR1"	1	1
"LRRC37A3"	"LRRC37A3"	1	1
"CCDC183-AS1"	"CCDC183-AS1"	1	2
"RP11-422P24.11"	"RP11-422P24.11"	1	2
"NPIPA5"	"NPIPA5"	1	1
"SEMA3A"	"SEMA3A"	1	1
"RP11-785G17.1"	"RP11-785G17.1"	1	2
"RP4-671G15.2"	"RP4-671G15.2"	1	1
"AMT"	"AMT"	1	1
"CNTNAP3"	"CNTNAP3"	1	1
"RP11-520H14.7"	"RP11-520H14.7"	1	2
"RAB24"	"RAB24"	1	1
"MRPS31P5"	"MRPS31P5"	1	1
"BAHCC1"	"BAHCC1"	1	1
"RP11-121C6.5"	"RP11-121C6.5"	1	1
"EFHB"	"EFHB"	1	2
"DARS-AS1"	"DARS-AS1"	1	1
"RP11-1C8.7"	"RP11-1C8.7"	1	2
"EXTL3-AS1"	"EXTL3-AS1"	1	2
"RP11-707M3.3"	"RP11-707M3.3"	1	1
"RP5-1024G6.5"	"RP5-1024G6.5"	1	1
"PRORSD1P"	"PRORSD1P"	1	2
"RP11-195F19.30"	"RP11-195F19.30"	1	1
"TMEM198B"	"TMEM198B"	1	1
"CASC1"	"CASC1"	1	1
"RNU6-418P"	"RNU6-418P"	1	2
"IFT80"	"IFT80"	1	1
"RP11-734K23.9"	"RP11-734K23.9"	1	1
"HEATR4"	"HEATR4"	1	2
"SDR42E2"	"SDR42E2"	1	2
"RP11-3B7.1"	"RP11-3B7.1"	1	1
"GALNT6"	"GALNT6"	1	1
"AC139530.1"	"AC139530.1"	1	2
"MTND4P12"	"MTND4P12"	1	1
"RP13-890H12.2"	"RP13-890H12.2"	1	1
"AC005052.1"	"AC005052.1"	1	2
"MT-ATP8"	"MT-ATP8"	1	1
"AC091801.1"	"AC091801.1"	1	1
"RP5-1069C8.2"	"RP5-1069C8.2"	1	1
"HOXA11-AS"	"HOXA11-AS"	1	2
"CTD-2545G14.4"	"CTD-2545G14.4"	1	1
"HYI-AS1"	"HYI-AS1"	1	2
"UCN2"	"UCN2"	1	2
"RN7SL513P"	"RN7SL513P"	1	1
"LINC00622"	"LINC00622"	1	2
"RP11-111M22.5"	"RP11-111M22.5"	1	2
"YJEFN3"	"YJEFN3"	1	1
"OR7E128P"	"OR7E128P"	1	2
"MTND1P23"	"MTND1P23"	1	2
"RP11-139H14.5"	"RP11-139H14.5"	1	2
"DENND6B"	"DENND6B"	1	1
"ABCG5"	"ABCG5"	1	1
"RHPN1"	"RHPN1"	1	1
"RASSF8"	"RASSF8"	1	1
"CDHR3"	"CDHR3"	1	1
"VMAC"	"VMAC"	1	1
"UBE2CP2"	"UBE2CP2"	1	1
"SPATA13"	"SPATA13"	1	1
"CTD-2623N2.3"	"CTD-2623N2.3"	1	2
"RP11-756A22.7"	"RP11-756A22.7"	1	2
"MT-CYB"	"MT-CYB"	1	1
"SEPT4-AS1"	"SEPT4-AS1"	1	2
"CATSPERG"	"CATSPERG"	1	1
"DNAH10"	"DNAH10"	1	1
"FAT4"	"FAT4"	1	1
"RP11-629B11.5"	"RP11-629B11.5"	1	2
"C9orf116"	"C9orf116"	1	1
"PLCB4"	"PLCB4"	1	1
"GLIS1"	"GLIS1"	1	1
"RP11-1C8.6"	"RP11-1C8.6"	1	2
"LINC00176"	"LINC00176"	1	1
"MYCBPAP"	"MYCBPAP"	1	1
"METTL21EP"	"METTL21EP"	1	1
"AC138969.4"	"AC138969.4"	1	1
"VAMP1"	"VAMP1"	1	2
"OR2B6"	"OR2B6"	1	2
"MNX1-AS2"	"MNX1-AS2"	1	1
"RP11-108M12.3"	"RP11-108M12.3"	1	1
"SLC45A2"	"SLC45A2"	1	1
"RP11-996F15.4"	"RP11-996F15.4"	1	1
"MYH7B"	"MYH7B"	1	2
"ZNF738"	"ZNF738"	1	1
"FOXH1"	"FOXH1"	1	2
"AGAP10P"	"AGAP10P"	1	1
"RP11-133K1.7"	"RP11-133K1.7"	1	2
"CTD-2012K14.5"	"CTD-2012K14.5"	1	2
"MYO15A"	"MYO15A"	1	1
"NPEPL1"	"NPEPL1"	1	1
"RP11-996F15.2"	"RP11-996F15.2"	1	1
"CTSK"	"CTSK"	1	2
"MIR31HG"	"MIR31HG"	1	2
"RP11-367H1.1"	"RP11-367H1.1"	1	2
"GBX1"	"GBX1"	1	2
"SH3BP5-AS1"	"SH3BP5-AS1"	1	1
"CTD-2541M15.3"	"CTD-2541M15.3"	1	1
"GCHFR"	"GCHFR"	1	1
"BDH2"	"BDH2"	1	1
"ZFHX2"	"ZFHX2"	1	1
"CYP1B1-AS1"	"CYP1B1-AS1"	1	1
"RP11-679C8.2"	"RP11-679C8.2"	1	2
"LCN12"	"LCN12"	1	2
"RP11-379B18.5"	"RP11-379B18.5"	1	1
"LRRC66"	"LRRC66"	1	1
"RP11-557N21.1"	"RP11-557N21.1"	1	1
"AC002519.8"	"AC002519.8"	1	1
"CACNA2D3"	"CACNA2D3"	1	1
"FSIP2-AS1"	"FSIP2-AS1"	1	1
"LINC01410"	"LINC01410"	1	2
